Rewards,Mean Reward,Epsilon
1.0,1.0,0.9988834365620834
0.0,0.5,0.9977094809524494
0.0,0.3333333333333333,0.9965955272184331
0.0,0.25,0.9956194198262531
2.0,0.6,0.9942934792592466
0.0,0.5,0.9931444909901204
0.0,0.42857142857142855,0.992016297859096
0.0,0.375,0.991064188496982
1.0,0.4444444444444444,0.9898414181265816
2.0,0.6,0.9883683789644017
0.0,0.5454545454545454,0.9872070338560707
7.0,1.0833333333333333,0.9843483339988772
0.0,1.0,0.9833652001816828
5.0,1.2857142857142858,0.9810943389794549
1.0,1.2666666666666666,0.9798649252182243
2.0,1.3125,0.9782153765653591
2.0,1.3529411764705883,0.9766834578246565
0.0,1.2777777777777777,0.9757845979046498
2.0,1.3157894736842106,0.9742947363260936
0.0,1.25,0.9734171889023849
1.0,1.2380952380952381,0.972216639749167
1.0,1.2272727272727273,0.970865451691289
2.0,1.2608695652173914,0.9688137988983346
3.0,1.3333333333333333,0.9671642983698804
1.0,1.32,0.9658959481944698
4.0,1.4230769230769231,0.9639682873427344
0.0,1.3703703703703705,0.9629870706450212
1.0,1.3571428571428572,0.9617996551648561
0.0,1.3103448275862069,0.9608959613383381
2.0,1.3333333333333333,0.9593917315049659
1.0,1.3225806451612903,0.9581337895940596
0.0,1.28125,0.9570649264416771
1.0,1.2727272727272727,0.9559036860507254
2.0,1.2941176470588236,0.9543513747067591
3.0,1.3428571428571427,0.9528389508738059
0.0,1.3055555555555556,0.9518879402417896
2.0,1.3243243243243243,0.950137636714973
2.0,1.3421052631578947,0.9485763173607716
5.0,1.435897435897436,0.9464059890525887
1.0,1.425,0.9453134746957452
1.0,1.4146341463414633,0.9440004620213059
1.0,1.4047619047619047,0.9425970481837541
4.0,1.4651162790697674,0.9406984544874087
0.0,1.4318181818181819,0.9398701986494045
3.0,1.4666666666666666,0.938234286089922
1.0,1.4565217391304348,0.9369679967157462
1.0,1.446808510638298,0.9355203312378254
2.0,1.4583333333333333,0.9338555996002842
2.0,1.469387755102041,0.9320661968126469
1.0,1.46,0.9308084135311199
1.0,1.4509803921568627,0.9296797110385112
2.0,1.4615384615384615,0.9282617170122007
1.0,1.4528301886792452,0.9269910402896334
1.0,1.4444444444444444,0.9256134611337815
3.0,1.4727272727272727,0.9235329436854007
2.0,1.4821428571428572,0.9217276836598088
2.0,1.4912280701754386,0.9201780451151
0.0,1.4655172413793103,0.9193142888611279
1.0,1.4576271186440677,0.917984288156904
1.0,1.45,0.9166921213653344
2.0,1.459016393442623,0.9149721242179575
4.0,1.5,0.9130232100754127
1.0,1.492063492063492,0.9117203475098072
2.0,1.5,0.9102769300306748
1.0,1.4923076923076923,0.9091736707995245
2.0,1.5,0.907840910113732
2.0,1.507462686567164,0.9065988025177676
0.0,1.4852941176470589,0.9056772190696075
3.0,1.5072463768115942,0.9039960299887597
3.0,1.5285714285714285,0.9023886204006041
3.0,1.5492957746478873,0.9007489029765937
1.0,1.5416666666666667,0.8995870813956046
3.0,1.5616438356164384,0.8976190113945952
2.0,1.5675675675675675,0.8959881571979793
3.0,1.5866666666666667,0.8943078735246687
2.0,1.5921052631578947,0.8930148549416227
1.0,1.5844155844155845,0.8916540135002167
1.0,1.5769230769230769,0.8903997350180227
1.0,1.5696202531645569,0.8893558817732105
1.0,1.5625,0.8882090890589754
1.0,1.5555555555555556,0.8871331769918842
1.0,1.548780487804878,0.8857988196182078
1.0,1.5421686746987953,0.8846913060889678
0.0,1.5238095238095237,0.8839307124498943
3.0,1.5411764705882354,0.8824632779114943
2.0,1.5465116279069768,0.8809983358925677
2.0,1.5517241379310345,0.8797421955277633
1.0,1.5454545454545454,0.8785909125176431
0.0,1.5280898876404494,0.8778528417487983
0.0,1.511111111111111,0.8770639800664044
1.0,1.5054945054945055,0.8760703622592731
3.0,1.5217391304347827,0.8744111956684532
2.0,1.5268817204301075,0.8732329214146579
0.0,1.5106382978723405,0.8724653572410734
3.0,1.5263157894736843,0.8710684598241711
4.0,1.5520833333333333,0.8691472169271872
3.0,1.5670103092783505,0.8675353689554962
1.0,1.5612244897959184,0.8664681468817123
2.0,1.5656565656565657,0.865250109947272
0.0,1.55,0.8644390592083661
1.0,1.5445544554455446,0.8634263400903132
0.0,1.5294117647058822,0.862499081202101
1.0,1.5242718446601942,0.8612531048118828
4.0,1.5480769230769231,0.8595890716008738
2.0,1.5523809523809524,0.85831386561411
1.0,1.5471698113207548,0.8573252386573036
1.0,1.5420560747663552,0.8562708732462968
4.0,1.5648148148148149,0.8540660298148292
0.0,1.5504587155963303,0.8531990520504028
1.0,1.5454545454545454,0.852149882360529
3.0,1.5585585585585586,0.850553687423887
1.0,1.5535714285714286,0.8493585508188719
1.0,1.5486725663716814,0.8482313898329616
2.0,1.5526315789473684,0.8466261784951312
0.0,1.5391304347826087,0.8458329981512571
2.0,1.543103448275862,0.8445951772517963
1.0,1.5384615384615385,0.8434744900507658
0.0,1.5254237288135593,0.8425198134617796
0.0,1.5126050420168067,0.8415498124950176
0.0,1.5,0.8408435833783192
2.0,1.5041322314049588,0.8396460261760706
0.0,1.4918032786885247,0.838744911251348
1.0,1.4878048780487805,0.837632175004204
0.0,1.4758064516129032,0.8368966370884111
0.0,1.464,0.8359332675564536
4.0,1.4841269841269842,0.8341890373558537
0.0,1.4724409448818898,0.8333264542260818
3.0,1.484375,0.8318150730414542
2.0,1.4883720930232558,0.8306306878463924
4.0,1.5076923076923077,0.8286066422379772
1.0,1.5038167938931297,0.8275884394712086
3.0,1.5151515151515151,0.8261360877888095
2.0,1.518796992481203,0.8248955936392729
2.0,1.5223880597014925,0.8238016796620365
1.0,1.5185185185185186,0.8228216395588694
0.0,1.5073529411764706,0.8217946852512046
3.0,1.5182481751824817,0.820048676678179
0.0,1.5072463768115942,0.8192809984930546
1.0,1.5035971223021583,0.818210679229136
1.0,1.5,0.8169983206226681
4.0,1.5177304964539007,0.8152627567356887
3.0,1.528169014084507,0.8139913537185578
0.0,1.5174825174825175,0.8132612175872561
1.0,1.5138888888888888,0.8121355860458203
1.0,1.5103448275862068,0.8110431928617368
4.0,1.5273972602739727,0.8090364927398915
4.0,1.5442176870748299,0.8071765621983201
