Rewards,Mean Reward,Epsilon
6.0,7.720430107526882,0.1
1.0,7.684491978609626,0.1
4.0,7.664893617021277,0.1
1.0,7.62962962962963,0.1
2.0,7.6,0.1
2.0,7.570680628272251,0.1
8.0,7.572916666666667,0.1
8.0,7.575129533678757,0.1
2.0,7.546391752577319,0.1
2.0,7.517948717948718,0.1
7.0,7.51530612244898,0.1
3.0,7.49238578680203,0.1
5.0,7.47979797979798,0.1
1.0,7.447236180904523,0.1
4.0,7.43,0.1
7.0,7.4278606965174125,0.1
5.0,7.415841584158416,0.1
3.0,7.394088669950739,0.1
3.0,7.372549019607843,0.1
5.0,7.360975609756098,0.1
0.0,7.325242718446602,0.1
4.0,7.309178743961352,0.1
4.0,7.293269230769231,0.1
0.0,7.258373205741627,0.1
7.0,7.257142857142857,0.1
1.0,7.2274881516587675,0.1
2.0,7.202830188679245,0.1
7.0,7.2018779342723,0.1
6.0,7.196261682242991,0.1
5.0,7.186046511627907,0.1
11.0,7.203703703703703,0.1
4.0,7.188940092165899,0.1
0.0,7.155963302752293,0.1
10.0,7.168949771689498,0.1
3.0,7.15,0.1
6.0,7.144796380090498,0.1
1.0,7.117117117117117,0.1
6.0,7.112107623318385,0.1
7.0,7.111607142857143,0.1
4.0,7.097777777777778,0.1
5.0,7.088495575221239,0.1
4.0,7.07488986784141,0.1
1.0,7.048245614035087,0.1
2.0,7.026200873362446,0.1
5.0,7.017391304347826,0.1
6.0,7.012987012987013,0.1
1.0,6.987068965517241,0.1
2.0,6.965665236051502,0.1
7.0,6.965811965811966,0.1
8.0,6.970212765957447,0.1
1.0,6.944915254237288,0.1
6.0,6.940928270042194,0.1
3.0,6.92436974789916,0.1
5.0,6.916317991631799,0.1
7.0,6.916666666666667,0.1
6.0,6.912863070539419,0.1
3.0,6.896694214876033,0.1
4.0,6.88477366255144,0.1
6.0,6.881147540983607,0.1
2.0,6.8612244897959185,0.1
4.0,6.849593495934959,0.1
2.0,6.82995951417004,0.1
9.0,6.838709677419355,0.1
2.0,6.819277108433735,0.1
7.0,6.82,0.1
4.0,6.808764940239044,0.1
5.0,6.801587301587301,0.1
3.0,6.786561264822135,0.1
7.0,6.78740157480315,0.1
1.0,6.764705882352941,0.1
2.0,6.74609375,0.1
5.0,6.739299610894942,0.1
0.0,6.713178294573644,0.1
3.0,6.698841698841699,0.1
5.0,6.6923076923076925,0.1
9.0,6.7011494252873565,0.1
1.0,6.679389312977099,0.1
3.0,6.665399239543726,0.1
14.0,6.693181818181818,0.1
6.0,6.690566037735849,0.1
0.0,6.665413533834586,0.1
3.0,6.651685393258427,0.1
5.0,6.645522388059701,0.1
2.0,6.628252788104089,0.1
2.0,6.611111111111111,0.1
3.0,6.597785977859779,0.1
3.0,6.584558823529412,0.1
10.0,6.597069597069597,0.1
6.0,6.594890510948905,0.1
1.0,6.574545454545454,0.1
6.0,6.572463768115942,0.1
4.0,6.563176895306859,0.1
5.0,6.557553956834532,0.1
1.0,6.537634408602151,0.1
2.0,6.521428571428571,0.1
4.0,6.512455516014235,0.1
2.0,6.49645390070922,0.1
3.0,6.4840989399293285,0.1
5.0,6.47887323943662,0.1
3.0,6.466666666666667,0.1
4.0,6.458041958041958,0.1
11.0,6.473867595818815,0.1
2.0,6.458333333333333,0.1
7.0,6.460207612456747,0.1
6.0,6.458620689655173,0.1
2.0,6.443298969072165,0.1
3.0,6.431506849315069,0.1
7.0,6.433447098976109,0.1
4.0,6.425170068027211,0.1
5.0,6.420338983050847,0.1
1.0,6.402027027027027,0.1
2.0,6.3872053872053876,0.1
6.0,6.385906040268456,0.1
1.0,6.367892976588629,0.1
2.0,6.3533333333333335,0.1
3.0,6.342192691029901,0.1
2.0,6.327814569536423,0.1
2.0,6.313531353135313,0.1
7.0,6.315789473684211,0.1
4.0,6.308196721311475,0.1
4.0,6.300653594771242,0.1
5.0,6.296416938110749,0.1
2.0,6.282467532467533,0.1
6.0,6.281553398058253,0.1
11.0,6.296774193548387,0.1
4.0,6.289389067524116,0.1
4.0,6.282051282051282,0.1
5.0,6.277955271565495,0.1
5.0,6.273885350318471,0.1
8.0,6.279365079365079,0.1
7.0,6.281645569620253,0.1
8.0,6.287066246056782,0.1
3.0,6.276729559748428,0.1
5.0,6.2727272727272725,0.1
5.0,6.26875,0.1
7.0,6.271028037383178,0.1
4.0,6.263975155279503,0.1
8.0,6.269349845201238,0.1
8.0,6.2746913580246915,0.1
5.0,6.270769230769231,0.1
3.0,6.2607361963190185,0.1
10.0,6.27217125382263,0.1
5.0,6.2682926829268295,0.1
5.0,6.264437689969605,0.1
8.0,6.2696969696969695,0.1
3.0,6.259818731117825,0.1
5.0,6.256024096385542,0.1
8.0,6.261261261261262,0.1
2.0,6.248502994011976,0.1
13.0,6.268656716417911,0.1
6.0,6.267857142857143,0.1
8.0,6.27299703264095,0.1
7.0,6.275147928994083,0.1
11.0,6.289085545722714,0.1
5.0,6.285294117647059,0.1
7.0,6.287390029325513,0.1
7.0,6.2894736842105265,0.1
2.0,6.276967930029154,0.1
4.0,6.270348837209302,0.1
3.0,6.260869565217392,0.1
7.0,6.263005780346821,0.1
