Rewards,Mean Reward
-20.0,-20.201680672268907
-19.0,-20.196652719665273
-19.0,-20.191666666666666
-20.0,-20.190871369294605
-21.0,-20.194214876033058
-19.0,-20.189300411522634
-20.0,-20.188524590163933
-20.0,-20.187755102040818
-20.0,-20.1869918699187
-20.0,-20.186234817813766
-20.0,-20.18548387096774
-21.0,-20.188755020080322
-21.0,-20.192
-20.0,-20.191235059760956
-20.0,-20.19047619047619
-21.0,-20.193675889328063
-20.0,-20.19291338582677
-19.0,-20.188235294117646
-20.0,-20.1875
-20.0,-20.186770428015564
-20.0,-20.186046511627907
-20.0,-20.185328185328185
-21.0,-20.18846153846154
-19.0,-20.183908045977013
-20.0,-20.18320610687023
-21.0,-20.186311787072242
-19.0,-20.181818181818183
-20.0,-20.181132075471698
-21.0,-20.18421052631579
-20.0,-20.183520599250937
-20.0,-20.182835820895523
-21.0,-20.185873605947954
-21.0,-20.18888888888889
-21.0,-20.19188191881919
-20.0,-20.191176470588236
-20.0,-20.19047619047619
-20.0,-20.18978102189781
-20.0,-20.189090909090908
-20.0,-20.18840579710145
-21.0,-20.1913357400722
-19.0,-20.18705035971223
-21.0,-20.189964157706093
-20.0,-20.189285714285713
-20.0,-20.18861209964413
-20.0,-20.18794326241135
-20.0,-20.187279151943464
-21.0,-20.190140845070424
-21.0,-20.19298245614035
-21.0,-20.195804195804197
-21.0,-20.198606271777003
-21.0,-20.20138888888889
-21.0,-20.20415224913495
-20.0,-20.20344827586207
-20.0,-20.20274914089347
-21.0,-20.205479452054796
-19.0,-20.20136518771331
-20.0,-20.200680272108844
-20.0,-20.2
-21.0,-20.2027027027027
-19.0,-20.198653198653197
-21.0,-20.201342281879196
-21.0,-20.204013377926422
-21.0,-20.206666666666667
-21.0,-20.209302325581394
-20.0,-20.20860927152318
-21.0,-20.21122112211221
-20.0,-20.210526315789473
-20.0,-20.20983606557377
-21.0,-20.212418300653596
-18.0,-20.205211726384366
-19.0,-20.2012987012987
-20.0,-20.20064724919094
-21.0,-20.203225806451613
-20.0,-20.20257234726688
-21.0,-20.205128205128204
