Rewards,Mean Reward,Epsilon
0.0,0.0,0.9998560115193856
1.0,0.5,0.9995501124812524
1.0,0.6666666666666666,0.999226332724612
0.0,0.5,0.9991004498500375
0.0,0.4,0.9989745845978317
1.0,0.5,0.998668985193911
0.0,0.42857142857142855,0.9985252096586296
0.0,0.375,0.9983994249344136
1.0,0.4444444444444444,0.9979862562350301
0.0,0.4,0.9978605469590118
0.0,0.36363636363636365,0.9977169007635005
0.0,0.3333333333333333,0.9975732775495418
0.0,0.3076923076923077,0.9974476260864925
0.0,0.2857142857142857,0.9973219922134168
0.0,0.26666666666666666,0.9971784321797715
0.0,0.25,0.9970348951138942
0.0,0.23529411764705882,0.9968913810121104
0.0,0.2222222222222222,0.9967478898707458
0.0,0.21052631578947367,0.9966223539538831
0.0,0.2,0.9964968356108187
1.0,0.23809523809523808,0.996084541901261
0.0,0.22727272727272727,0.9959411798438272
1.0,0.2608695652173913,0.9956186990691057
0.0,0.25,0.9954754115405625
0.0,0.24,0.9953500537581964
0.0,0.23076923076923078,0.9952068092094646
0.0,0.2222222222222222,0.9950814890287926
0.0,0.21428571428571427,0.99493828744698
0.0,0.20689655172413793,0.9947951087755877
0.0,0.2,0.9946519530109502
0.0,0.1935483870967742,0.9945267105047085
1.0,0.21875,0.9941153228442925
0.0,0.21212121212121213,0.9939722758367031
1.0,0.23529411764705882,0.9935432721134321
0.0,0.22857142857142856,0.9934181848116516
0.0,0.2222222222222222,0.9932931150208676
0.0,0.21621621621621623,0.9931501995560063
0.0,0.21052631578947367,0.9930073069557902
0.0,0.20512820512820512,0.9929180106899823
0.0,0.2,0.9927930109186739
0.0,0.1951219512195122,0.9926680286461085
0.0,0.19047619047619047,0.9925430638698365
0.0,0.18604651162790697,0.9924181165874085
0.0,0.18181818181818182,0.9922753411110972
0.0,0.17777777777777778,0.9921504313072319
0.0,0.17391304347826086,0.9920076986571393
0.0,0.1702127659574468,0.9918828263205948
1.0,0.1875,0.991561806290192
1.0,0.20408163265306123,0.9912587268024858
0.0,0.2,0.9911339593146614
0.0,0.19607843137254902,0.9909913892870774
0.0,0.19230769230769232,0.990848842068873
0.0,0.18867924528301888,0.9907063176563992
0.0,0.18518518518518517,0.9905638160460069
0.0,0.18181818181818182,0.9904213372340485
0.0,0.17857142857142858,0.9902788812168763
1.0,0.19298245614035087,0.9899762378495505
0.0,0.1896551724137931,0.9898338530425828
1.0,0.2033898305084746,0.9895491517642433
2.0,0.23333333333333334,0.989015582360013
0.0,0.22950819672131148,0.988873351245628
0.0,0.22580645161290322,0.9887489176870059
0.0,0.2222222222222222,0.9886245015478627
1.0,0.234375,0.9883224205740121
2.0,0.26153846153846155,0.9877540761144712
1.0,0.2727272727272727,0.9873280564108448
1.0,0.2835820895522388,0.9870264161534146
0.0,0.27941176470588236,0.9868845032801626
0.0,0.2753623188405797,0.986760348140766
0.0,0.2714285714285714,0.9866184778349906
0.0,0.2676056338028169,0.9864766302266483
0.0,0.2638888888888889,0.9863348053121077
0.0,0.2602739726027397,0.9862107271250398
1.0,0.2702702702702703,0.9859094666949925
0.0,0.26666666666666666,0.9857854480511629
2.0,0.2894736842105263,0.9850771030684934
0.0,0.2857142857142857,0.9849355020603852
0.0,0.28205128205128205,0.9847939237066258
0.0,0.27848101265822783,0.9846700612278827
1.0,0.2875,0.9843870120985658
0.0,0.2839506172839506,0.9842455214961802
0.0,0.2804878048780488,0.9841040535304797
0.0,0.27710843373493976,0.9839626081978432
3.0,0.30952380952380953,0.9831144112936289
0.0,0.3058823529411765,0.9829907839301651
0.0,0.3023255813953488,0.9828495167064156
0.0,0.2988505747126437,0.9827082720836137
1.0,0.3068181818181818,0.9823905542982962
0.0,0.30337078651685395,0.9822670282677184
