Rewards,Mean Reward
-21.0,-20.60153256704981
-21.0,-20.603053435114504
-21.0,-20.604562737642585
-21.0,-20.606060606060606
-21.0,-20.60754716981132
-21.0,-20.60902255639098
-21.0,-20.61048689138577
-21.0,-20.611940298507463
-20.0,-20.609665427509295
-20.0,-20.607407407407408
-21.0,-20.608856088560884
-21.0,-20.610294117647058
-21.0,-20.611721611721613
-20.0,-20.60948905109489
-21.0,-20.61090909090909
-21.0,-20.61231884057971
-21.0,-20.613718411552348
-21.0,-20.615107913669064
-21.0,-20.61648745519713
-20.0,-20.614285714285714
-21.0,-20.615658362989326
-21.0,-20.617021276595743
-21.0,-20.618374558303888
-21.0,-20.619718309859156
-21.0,-20.621052631578948
-20.0,-20.61888111888112
-21.0,-20.62020905923345
-21.0,-20.62152777777778
-21.0,-20.622837370242216
-21.0,-20.624137931034483
-21.0,-20.625429553264606
-21.0,-20.626712328767123
-21.0,-20.627986348122867
-21.0,-20.62925170068027
-21.0,-20.63050847457627
-21.0,-20.631756756756758
-21.0,-20.632996632996633
-21.0,-20.63422818791946
-21.0,-20.63545150501672
-20.0,-20.633333333333333
-21.0,-20.634551495016613
-21.0,-20.635761589403973
-21.0,-20.636963696369637
-21.0,-20.638157894736842
-21.0,-20.639344262295083
-21.0,-20.640522875816995
-21.0,-20.64169381107492
-20.0,-20.63961038961039
-21.0,-20.640776699029125
-20.0,-20.638709677419357
-21.0,-20.639871382636656
-21.0,-20.641025641025642
-21.0,-20.642172523961662
-21.0,-20.643312101910826
-20.0,-20.641269841269843
-21.0,-20.64240506329114
-20.0,-20.6403785488959
-20.0,-20.638364779874212
-21.0,-20.63949843260188
-21.0,-20.640625
-20.0,-20.638629283489095
-20.0,-20.63664596273292
-20.0,-20.63467492260062
-20.0,-20.632716049382715
-21.0,-20.633846153846154
-21.0,-20.634969325153374
-21.0,-20.636085626911314
-21.0,-20.63719512195122
-21.0,-20.638297872340427
-21.0,-20.63939393939394
-21.0,-20.6404833836858
-21.0,-20.64156626506024
-21.0,-20.64264264264264
-21.0,-20.643712574850298
-20.0,-20.64179104477612
-20.0,-20.639880952380953
-21.0,-20.640949554896142
-21.0,-20.642011834319526
-21.0,-20.64306784660767
-20.0,-20.641176470588235
-20.0,-20.639296187683286
-21.0,-20.640350877192983
-21.0,-20.64139941690962
-21.0,-20.642441860465116
-20.0,-20.640579710144927
-21.0,-20.641618497109828
-21.0,-20.64265129682997
-21.0,-20.64367816091954
-21.0,-20.644699140401148
-21.0,-20.645714285714284
-21.0,-20.646723646723647
-21.0,-20.647727272727273
-21.0,-20.64872521246459
-21.0,-20.649717514124294
-21.0,-20.65070422535211
-21.0,-20.651685393258425
-21.0,-20.65266106442577
-21.0,-20.6536312849162
-21.0,-20.654596100278553
-20.0,-20.65277777777778
-21.0,-20.653739612188367
-21.0,-20.654696132596683
-21.0,-20.65564738292011
-21.0,-20.656593406593405
-20.0,-20.654794520547945
-21.0,-20.65573770491803
-20.0,-20.653950953678475
-20.0,-20.652173913043477
-21.0,-20.653116531165313
-21.0,-20.654054054054054
-21.0,-20.654986522911052
-21.0,-20.655913978494624
-21.0,-20.656836461126005
-21.0,-20.657754010695186
-20.0,-20.656
-21.0,-20.65691489361702
-20.0,-20.655172413793103
-20.0,-20.65343915343915
-21.0,-20.654353562005277
-21.0,-20.655263157894737
-21.0,-20.656167979002625
-21.0,-20.657068062827225
-21.0,-20.657963446475197
-20.0,-20.65625
-21.0,-20.65714285714286
-21.0,-20.6580310880829
-21.0,-20.65891472868217
-21.0,-20.65979381443299
-21.0,-20.660668380462724
-20.0,-20.65897435897436
-21.0,-20.65984654731458
-21.0,-20.660714285714285
-21.0,-20.661577608142494
-21.0,-20.66243654822335
-21.0,-20.663291139240506
-20.0,-20.661616161616163
-21.0,-20.662468513853906
-20.0,-20.660804020100503
-21.0,-20.661654135338345
-21.0,-20.6625
-21.0,-20.663341645885286
-21.0,-20.66417910447761
-20.0,-20.662531017369727
-20.0,-20.66089108910891
-21.0,-20.66172839506173
-21.0,-20.66256157635468
-21.0,-20.663390663390665
-21.0,-20.66421568627451
-21.0,-20.665036674816626
-20.0,-20.663414634146342
-21.0,-20.664233576642335
-21.0,-20.66504854368932
-20.0,-20.663438256658594
-20.0,-20.66183574879227
-21.0,-20.662650602409638
-21.0,-20.66346153846154
-20.0,-20.66187050359712
-21.0,-20.66267942583732
-20.0,-20.66109785202864
-20.0,-20.659523809523808
-21.0,-20.660332541567698
-20.0,-20.658767772511847
-21.0,-20.659574468085108
-21.0,-20.660377358490567
-20.0,-20.658823529411766
-20.0,-20.657276995305164
-21.0,-20.65807962529274
-21.0,-20.6588785046729
