Rewards,Mean Reward
280.0,280.0
170.0,225.0
750.0,400.0
340.0,385.0
320.0,372.0
1160.0,503.3333333333333
520.0,505.7142857142857
330.0,483.75
170.0,448.8888888888889
420.0,446.0
1160.0,510.90909090909093
400.0,501.6666666666667
410.0,494.61538461538464
430.0,490.0
370.0,482.0
230.0,466.25
340.0,458.8235294117647
440.0,457.77777777777777
460.0,457.89473684210526
260.0,448.0
390.0,445.23809523809524
410.0,443.6363636363636
500.0,446.0869565217391
940.0,466.6666666666667
260.0,458.4
260.0,450.7692307692308
340.0,446.6666666666667
270.0,440.35714285714283
380.0,438.2758620689655
290.0,433.3333333333333
340.0,430.3225806451613
290.0,425.9375
270.0,421.2121212121212
340.0,418.8235294117647
230.0,413.42857142857144
710.0,421.6666666666667
320.0,418.9189189189189
1160.0,438.42105263157896
390.0,437.1794871794872
300.0,433.75
170.0,427.3170731707317
200.0,421.9047619047619
560.0,425.1162790697674
410.0,424.77272727272725
290.0,421.77777777777777
310.0,419.3478260869565
420.0,419.36170212765956
470.0,420.4166666666667
290.0,417.7551020408163
300.0,415.4
1180.0,430.3921568627451
610.0,433.84615384615387
460.0,434.33962264150944
900.0,442.962962962963
930.0,451.8181818181818
260.0,448.39285714285717
310.0,445.96491228070175
310.0,443.62068965517244
360.0,442.20338983050846
750.0,447.3333333333333
550.0,449.0163934426229
630.0,451.93548387096774
430.0,451.58730158730157
250.0,448.4375
800.0,453.84615384615387
210.0,450.1515151515151
290.0,447.76119402985074
370.0,446.61764705882354
330.0,444.92753623188406
550.0,446.42857142857144
150.0,442.2535211267606
440.0,442.22222222222223
320.0,440.54794520547944
440.0,440.5405405405405
310.0,438.8
440.0,438.8157894736842
1300.0,450.0
370.0,448.97435897435895
320.0,447.34177215189874
460.0,447.5
220.0,444.69135802469134
460.0,444.8780487804878
640.0,447.2289156626506
240.0,444.76190476190476
390.0,444.11764705882354
410.0,443.72093023255815
220.0,441.14942528735634
340.0,440.0
140.0,436.6292134831461
270.0,434.77777777777777
280.0,433.0769230769231
140.0,429.89130434782606
410.0,429.6774193548387
220.0,427.4468085106383
580.0,429.05263157894734
240.0,427.0833333333333
420.0,427.0103092783505
1680.0,439.7959183673469
200.0,437.37373737373736
380.0,436.8
240.0,434.8514851485148
300.0,433.52941176470586
220.0,431.45631067961165
920.0,436.15384615384613
450.0,436.2857142857143
350.0,435.47169811320754
380.0,434.95327102803736
460.0,435.18518518518516
1130.0,441.5596330275229
280.0,440.09090909090907
290.0,438.73873873873873
310.0,437.5892857142857
250.0,435.929203539823
320.0,434.9122807017544
320.0,433.9130434782609
340.0,433.1034482758621
200.0,431.1111111111111
480.0,431.52542372881356
250.0,430.0
310.0,429.0
300.0,427.93388429752065
340.0,427.21311475409834
260.0,425.8536585365854
620.0,427.4193548387097
420.0,427.36
330.0,426.58730158730157
410.0,426.45669291338584
520.0,427.1875
410.0,427.05426356589146
390.0,426.7692307692308
360.0,426.25954198473283
450.0,426.43939393939394
360.0,425.9398496240602
610.0,427.3134328358209
210.0,425.7037037037037
1470.0,433.38235294117646
350.0,432.77372262773724
470.0,433.04347826086956
330.0,432.3021582733813
320.0,431.5
270.0,430.35460992907804
1440.0,437.46478873239437
230.0,436.013986013986
360.0,435.4861111111111
480.0,435.7931034482759
740.0,437.8767123287671
350.0,437.27891156462584
380.0,436.8918918918919
350.0,436.30872483221475
710.0,438.1333333333333
250.0,436.887417218543
370.0,436.44736842105266
200.0,434.9019607843137
360.0,434.4155844155844
290.0,433.48387096774195
480.0,433.78205128205127
310.0,432.9936305732484
590.0,433.9873417721519
390.0,433.71069182389937
380.0,433.375
300.0,432.54658385093165
340.0,431.9753086419753
790.0,434.1717791411043
650.0,435.4878048780488
330.0,434.8484848484849
230.0,433.6144578313253
1100.0,437.6047904191617
740.0,439.4047619047619
270.0,438.40236686390534
300.0,437.5882352941176
220.0,436.3157894736842
470.0,436.51162790697674
320.0,435.83815028901734
990.0,439.02298850574715
410.0,438.85714285714283
450.0,438.92045454545456
370.0,438.5310734463277
120.0,436.7415730337079
190.0,435.3631284916201
430.0,435.3333333333333
600.0,436.24309392265195
210.0,435.0
350.0,434.53551912568304
320.0,433.9130434782609
690.0,435.2972972972973
360.0,434.89247311827955
320.0,434.27807486631013
420.0,434.20212765957444
450.0,434.2857142857143
330.0,433.7368421052632
490.0,434.0314136125655
350.0,433.59375
260.0,432.6943005181347
600.0,433.55670103092785
330.0,433.02564102564105
320.0,432.44897959183675
680.0,433.70558375634516
720.0,435.1515151515151
470.0,435.32663316582915
300.0,434.65
940.0,437.1641791044776
290.0,436.43564356435644
350.0,436.00985221674875
1080.0,439.1666666666667
270.0,438.3414634146341
300.0,437.66990291262135
240.0,436.7149758454106
440.0,436.7307692307692
350.0,436.3157894736842
240.0,435.3809523809524
410.0,435.26066350710903
280.0,434.52830188679246
510.0,434.88262910798124
1160.0,438.2710280373832
480.0,438.4651162790698
310.0,437.8703703703704
260.0,437.05069124423966
280.0,436.3302752293578
880.0,438.35616438356163
380.0,438.09090909090907
1050.0,440.85972850678735
380.0,440.5855855855856
220.0,439.5964125560538
370.0,439.2857142857143
310.0,438.7111111111111
170.0,437.5221238938053
530.0,437.9295154185022
330.0,437.4561403508772
270.0,436.72489082969435
1080.0,439.5217391304348
330.0,439.04761904761904
300.0,438.44827586206895
360.0,438.11158798283265
970.0,440.38461538461536
500.0,440.63829787234044
370.0,440.33898305084745
570.0,440.88607594936707
260.0,440.12605042016804
1250.0,443.5146443514644
320.0,443.0
760.0,444.3153526970954
920.0,446.2809917355372
280.0,445.59670781893004
380.0,445.327868852459
250.0,444.53061224489795
270.0,443.8211382113821
310.0,443.2793522267207
280.0,442.6209677419355
400.0,442.4497991967871
290.0,441.84
240.0,441.0358565737052
660.0,441.9047619047619
530.0,442.2529644268775
440.0,442.244094488189
1000.0,444.4313725490196
360.0,444.1015625
380.0,443.852140077821
300.0,443.29457364341084
390.0,443.0888030888031
340.0,442.6923076923077
340.0,442.2988505747126
470.0,442.40458015267177
480.0,442.54752851711027
340.0,442.15909090909093
730.0,443.24528301886795
660.0,444.0601503759398
310.0,443.55805243445695
290.0,442.9850746268657
340.0,442.6022304832714
370.0,442.3333333333333
290.0,441.77121771217713
250.0,441.06617647058823
1080.0,443.4065934065934
550.0,443.7956204379562
390.0,443.6
370.0,443.3333333333333
360.0,443.0324909747292
270.0,442.41007194244605
310.0,441.93548387096774
330.0,441.5357142857143
210.0,440.711743772242
400.0,440.5673758865248
370.0,440.31802120141344
650.0,441.056338028169
320.0,440.63157894736844
580.0,441.1188811188811
320.0,440.69686411149826
890.0,442.25694444444446
340.0,441.9031141868512
220.0,441.13793103448273
210.0,440.34364261168383
150.0,439.3493150684931
330.0,438.97610921501706
590.0,439.48979591836735
520.0,439.76271186440675
330.0,439.3918918918919
470.0,439.4949494949495
390.0,439.3288590604027
440.0,439.33110367892976
270.0,438.76666666666665
910.0,440.33222591362124
400.0,440.19867549668874
330.0,439.83498349834986
260.0,439.24342105263156
330.0,438.88524590163934
320.0,438.4967320261438
180.0,437.6547231270358
280.0,437.14285714285717
290.0,436.6666666666667
340.0,436.35483870967744
270.0,435.81993569131834
340.0,435.5128205128205
320.0,435.1437699680511
610.0,435.70063694267515
390.0,435.55555555555554
480.0,435.69620253164555
340.0,435.3943217665615
340.0,435.0943396226415
640.0,435.73667711598745
1380.0,438.6875
380.0,438.50467289719626
350.0,438.2298136645963
330.0,437.89473684210526
220.0,437.22222222222223
300.0,436.8
320.0,436.44171779141107
450.0,436.4831804281346
320.0,436.1280487804878
530.0,436.4133738601824
640.0,437.030303030303
530.0,437.3111782477341
280.0,436.83734939759034
310.0,436.45645645645646
860.0,437.7245508982036
390.0,437.5820895522388
330.0,437.26190476190476
680.0,437.98219584569733
350.0,437.72189349112426
610.0,438.2300884955752
340.0,437.94117647058823
390.0,437.80058651026394
320.0,437.4561403508772
430.0,437.4344023323615
860.0,438.66279069767444
460.0,438.72463768115944
920.0,440.11560693641616
390.0,439.971181556196
540.0,440.2586206896552
380.0,440.08595988538684
420.0,440.0285714285714
250.0,439.4871794871795
730.0,440.3125
990.0,441.8696883852691
280.0,441.4124293785311
280.0,440.9577464788732
480.0,441.0674157303371
1880.0,445.0980392156863
330.0,444.77653631284915
360.0,444.54038997214485
720.0,445.30555555555554
290.0,444.8753462603878
670.0,445.49723756906076
790.0,446.44628099173553
490.0,446.5659340659341
400.0,446.43835616438355
520.0,446.6393442622951
480.0,446.7302452316076
290.0,446.30434782608694
380.0,446.12466124661245
220.0,445.5135135135135
310.0,445.14824797843664
390.0,445.0
480.0,445.0938337801609
430.0,445.0534759358289
330.0,444.74666666666667
600.0,445.1595744680851
260.0,444.6684350132626
310.0,444.3121693121693
680.0,444.934036939314
300.0,444.55263157894734
490.0,444.6719160104987
280.0,444.24083769633506
250.0,443.73368146214096
580.0,444.0885416666667
360.0,443.87012987012986
1440.0,446.4507772020725
210.0,445.8397932816537
1690.0,449.04639175257734
350.0,448.7917737789203
270.0,448.3333333333333
380.0,448.15856777493605
200.0,447.5255102040816
270.0,447.07379134860054
300.0,446.7005076142132
290.0,446.30379746835445
330.0,446.010101010101
300.0,445.64231738035267
280.0,445.22613065326635
300.0,444.8621553884712
770.0,445.675
670.0,446.2344139650873
260.0,445.771144278607
300.0,445.40942928039703
320.0,445.0990099009901
260.0,444.641975308642
670.0,445.1970443349754
230.0,444.66830466830464
900.0,445.7843137254902
420.0,445.721271393643
320.0,445.4146341463415
390.0,445.27980535279806
270.0,444.8543689320388
350.0,444.6246973365617
290.0,444.2512077294686
240.0,443.7590361445783
1220.0,445.625
360.0,445.4196642685851
610.0,445.8133971291866
310.0,445.48926014319807
410.0,445.4047619047619
230.0,444.89311163895485
320.0,444.5971563981043
270.0,444.1843971631206
490.0,444.29245283018867
290.0,443.9294117647059
230.0,443.42723004694835
470.0,443.4894613583138
370.0,443.31775700934577
490.0,443.42657342657344
250.0,442.9767441860465
250.0,442.5290023201856
330.0,442.26851851851853
320.0,441.986143187067
390.0,441.8663594470046
280.0,441.4942528735632
920.0,442.591743119266
660.0,443.08924485125857
260.0,442.67123287671234
1270.0,444.55580865603645
310.0,444.25
290.0,443.90022675736964
280.0,443.52941176470586
1120.0,445.0564334085779
670.0,445.56306306306305
310.0,445.2584269662921
290.0,444.9103139013453
510.0,445.0559284116331
320.0,444.7767857142857
250.0,444.34298440979956
450.0,444.35555555555555
200.0,443.8137472283814
460.0,443.8495575221239
250.0,443.4216335540839
1470.0,445.6828193832599
350.0,445.4725274725275
390.0,445.35087719298247
200.0,444.8140043763676
460.0,444.8471615720524
270.0,444.46623093681916
310.0,444.17391304347825
340.0,443.94793926247286
320.0,443.67965367965365
420.0,443.62850971922245
360.0,443.44827586206895
470.0,443.505376344086
550.0,443.73390557939916
360.0,443.5546038543897
620.0,443.9316239316239
240.0,443.4968017057569
650.0,443.93617021276594
420.0,443.88535031847135
360.0,443.70762711864404
170.0,443.1289640591966
1530.0,445.42194092827003
270.0,445.05263157894734
270.0,444.6848739495798
340.0,444.4654088050315
900.0,445.418410041841
280.0,445.07306889352816
380.0,444.9375
330.0,444.6985446985447
390.0,444.5850622406639
280.0,444.2443064182195
260.0,443.8636363636364
360.0,443.69072164948454
830.0,444.48559670781896
310.0,444.20944558521563
240.0,443.7909836065574
300.0,443.49693251533745
130.0,442.85714285714283
270.0,442.5050916496945
1220.0,444.0853658536585
350.0,443.894523326572
450.0,443.9068825910931
220.0,443.45454545454544
160.0,442.883064516129
450.0,442.89738430583503
160.0,442.3293172690763
250.0,441.9438877755511
340.0,441.74
200.0,441.25748502994014
490.0,441.35458167330677
250.0,440.9741550695825
400.0,440.89285714285717
400.0,440.81188118811883
500.0,440.9288537549407
430.0,440.9072978303748
380.0,440.78740157480314
290.0,440.49115913555994
270.0,440.15686274509807
500.0,440.2739726027397
700.0,440.78125
410.0,440.72124756335285
320.0,440.4863813229572
320.0,440.252427184466
240.0,439.8643410852713
250.0,439.49709864603483
1240.0,441.04247104247105
1320.0,442.7360308285164
250.0,442.36538461538464
200.0,441.90019193857967
360.0,441.7432950191571
330.0,441.52963671128106
750.0,442.118320610687
420.0,442.0761904761905
750.0,442.6615969581749
1250.0,444.19354838709677
370.0,444.0530303030303
200.0,443.5916824196597
470.0,443.64150943396226
460.0,443.6723163841808
510.0,443.796992481203
360.0,443.63977485928706
280.0,443.3333333333333
710.0,443.8317757009346
240.0,443.4514925373134
1300.0,445.04655493482306
340.0,444.85130111524165
2030.0,447.7922077922078
420.0,447.74074074074076
310.0,447.4861367837338
240.0,447.1033210332103
560.0,447.31123388581955
150.0,446.7647058823529
850.0,447.5045871559633
300.0,447.23443223443223
110.0,446.617915904936
270.0,446.2956204379562
380.0,446.1748633879781
350.0,446.0
340.0,445.8076225045372
530.0,445.96014492753625
390.0,445.85895117540684
620.0,446.17328519855596
290.0,445.8918918918919
200.0,445.4496402877698
430.0,445.42190305206464
790.0,446.0394265232975
240.0,445.67084078711986
330.0,445.4642857142857
350.0,445.29411764705884
290.0,445.01779359430606
530.0,445.16873889875666
290.0,444.8936170212766
650.0,445.2566371681416
230.0,444.87632508833923
440.0,444.86772486772486
690.0,445.2992957746479
780.0,445.88752196836555
1130.0,447.0877192982456
310.0,446.8476357267951
450.0,446.8531468531468
390.0,446.75392670157066
720.0,447.22996515679444
320.0,447.0086956521739
300.0,446.75347222222223
560.0,446.94974003466206
790.0,447.5432525951557
880.0,448.2901554404145
990.0,449.2241379310345
1070.0,450.29259896729775
980.0,451.20274914089345
240.0,450.84048027444254
400.0,450.75342465753425
1040.0,451.7606837606838
240.0,451.3993174061433
1020.0,452.3679727427598
260.0,452.0408163265306
190.0,451.59592529711375
660.0,451.9491525423729
420.0,451.8950930626058
320.0,451.6722972972973
2670.0,455.4131534569983
870.0,456.1111111111111
660.0,456.453781512605
380.0,456.3255033557047
180.0,455.86264656616413
610.0,456.12040133779266
390.0,456.01001669449084
290.0,455.73333333333335
210.0,455.324459234609
560.0,455.4983388704319
830.0,456.1194029850746
560.0,456.2913907284768
650.0,456.6115702479339
260.0,456.28712871287127
400.0,456.19439868204284
540.0,456.33223684210526
490.0,456.3875205254516
590.0,456.60655737704917
730.0,457.0540098199673
620.0,457.32026143790847
1150.0,458.45024469820555
400.0,458.35504885993487
470.0,458.3739837398374
660.0,458.7012987012987
550.0,458.8492706645057
820.0,459.4336569579288
600.0,459.6607431340872
830.0,460.258064516129
330.0,460.048309178744
720.0,460.4662379421222
910.0,461.1878009630819
1820.0,463.36538461538464
430.0,463.312
470.0,463.3226837060703
570.0,463.49282296650716
910.0,464.20382165605093
100.0,463.6248012718601
1020.0,464.5079365079365
360.0,464.34231378763866
260.0,464.0189873417722
1400.0,465.49763033175356
210.0,465.09463722397476
210.0,464.6929133858268
400.0,464.59119496855345
780.0,465.0863422291994
780.0,465.57993730407526
740.0,466.0093896713615
120.0,465.46875
690.0,465.81903276131044
770.0,466.2928348909657
310.0,466.049766718507
240.0,465.69875776397515
540.0,465.8139534883721
220.0,465.43343653250776
670.0,465.7496136012365
420.0,465.679012345679
400.0,465.57781201848996
310.0,465.33846153846156
740.0,465.7603686635945
290.0,465.4907975460123
