Rewards,Mean Reward
3.0,3.0
1.0,2.0
0.0,1.3333333333333333
4.0,2.0
2.0,2.0
4.0,2.3333333333333335
1.0,2.142857142857143
0.0,1.875
2.0,1.8888888888888888
2.0,1.9
0.0,1.7272727272727273
2.0,1.75
3.0,1.8461538461538463
3.0,1.9285714285714286
1.0,1.8666666666666667
3.0,1.9375
1.0,1.8823529411764706
2.0,1.8888888888888888
3.0,1.9473684210526316
0.0,1.85
0.0,1.7619047619047619
1.0,1.7272727272727273
1.0,1.6956521739130435
1.0,1.6666666666666667
2.0,1.68
0.0,1.6153846153846154
5.0,1.7407407407407407
2.0,1.75
1.0,1.7241379310344827
0.0,1.6666666666666667
1.0,1.6451612903225807
2.0,1.65625
2.0,1.6666666666666667
0.0,1.6176470588235294
2.0,1.6285714285714286
1.0,1.6111111111111112
5.0,1.7027027027027026
5.0,1.7894736842105263
1.0,1.7692307692307692
0.0,1.725
0.0,1.6829268292682926
0.0,1.6428571428571428
3.0,1.6744186046511629
2.0,1.6818181818181819
2.0,1.6888888888888889
1.0,1.673913043478261
0.0,1.6382978723404256
0.0,1.6041666666666667
2.0,1.6122448979591837
0.0,1.58
2.0,1.588235294117647
0.0,1.5576923076923077
3.0,1.5849056603773586
2.0,1.5925925925925926
1.0,1.5818181818181818
1.0,1.5714285714285714
0.0,1.543859649122807
0.0,1.5172413793103448
1.0,1.5084745762711864
1.0,1.5
2.0,1.5081967213114753
1.0,1.5
5.0,1.5555555555555556
1.0,1.546875
2.0,1.5538461538461539
0.0,1.5303030303030303
2.0,1.537313432835821
0.0,1.5147058823529411
3.0,1.536231884057971
0.0,1.5142857142857142
1.0,1.5070422535211268
0.0,1.4861111111111112
0.0,1.4657534246575343
4.0,1.5
0.0,1.48
1.0,1.4736842105263157
1.0,1.4675324675324675
0.0,1.4487179487179487
1.0,1.4430379746835442
0.0,1.425
1.0,1.4197530864197532
2.0,1.4268292682926829
2.0,1.4337349397590362
4.0,1.4642857142857142
0.0,1.4470588235294117
4.0,1.4767441860465116
0.0,1.4597701149425288
1.0,1.4545454545454546
1.0,1.449438202247191
2.0,1.4555555555555555
2.0,1.4615384615384615
0.0,1.4456521739130435
0.0,1.4301075268817205
3.0,1.446808510638298
2.0,1.4526315789473685
0.0,1.4375
0.0,1.422680412371134
