Rewards,Mean Reward
-21.0,-20.114814814814814
-19.0,-20.11070110701107
-20.0,-20.110294117647058
-21.0,-20.113553113553113
-20.0,-20.113138686131386
-19.0,-20.10909090909091
-21.0,-20.11231884057971
-17.0,-20.101083032490976
-21.0,-20.10431654676259
-21.0,-20.107526881720432
-19.0,-20.103571428571428
-20.0,-20.10320284697509
-21.0,-20.106382978723403
-20.0,-20.10600706713781
-21.0,-20.109154929577464
-19.0,-20.105263157894736
-20.0,-20.104895104895103
-21.0,-20.10801393728223
-20.0,-20.10763888888889
-20.0,-20.10726643598616
-20.0,-20.106896551724137
-19.0,-20.103092783505154
-20.0,-20.102739726027398
-21.0,-20.10580204778157
-20.0,-20.10544217687075
-21.0,-20.108474576271185
-21.0,-20.111486486486488
-19.0,-20.107744107744107
-20.0,-20.107382550335572
-17.0,-20.096989966555185
-21.0,-20.1
-21.0,-20.102990033222593
-21.0,-20.105960264900663
-20.0,-20.105610561056107
-21.0,-20.10855263157895
-21.0,-20.111475409836064
-20.0,-20.11111111111111
-21.0,-20.11400651465798
-19.0,-20.11038961038961
-19.0,-20.106796116504853
-20.0,-20.106451612903225
-19.0,-20.10289389067524
-20.0,-20.102564102564102
-21.0,-20.105431309904155
-20.0,-20.105095541401273
-20.0,-20.104761904761904
-20.0,-20.104430379746834
-21.0,-20.107255520504733
-21.0,-20.11006289308176
-21.0,-20.112852664576803
-21.0,-20.115625
-20.0,-20.115264797507788
-21.0,-20.11801242236025
-20.0,-20.11764705882353
-21.0,-20.12037037037037
-20.0,-20.12
-19.0,-20.116564417177916
-21.0,-20.119266055045873
-20.0,-20.11890243902439
-20.0,-20.11854103343465
-21.0,-20.12121212121212
-21.0,-20.123867069486405
-19.0,-20.120481927710845
-21.0,-20.123123123123122
-19.0,-20.119760479041915
-18.0,-20.113432835820895
-20.0,-20.113095238095237
-21.0,-20.115727002967358
-20.0,-20.115384615384617
-21.0,-20.117994100294986
-21.0,-20.120588235294118
-18.0,-20.114369501466275
-21.0,-20.116959064327485
-21.0,-20.11953352769679
-21.0,-20.122093023255815
-20.0,-20.121739130434783
-19.0,-20.11849710982659
-21.0,-20.121037463976947
-19.0,-20.117816091954023
-21.0,-20.120343839541547
-21.0,-20.122857142857143
-19.0,-20.11965811965812
-19.0,-20.116477272727273
-20.0,-20.11614730878187
-21.0,-20.11864406779661
-20.0,-20.11830985915493
-21.0,-20.120786516853933
-21.0,-20.123249299719888
-21.0,-20.125698324022345
-21.0,-20.128133704735376
-21.0,-20.130555555555556
-21.0,-20.132963988919666
-20.0,-20.132596685082873
-20.0,-20.132231404958677
-18.0,-20.126373626373628
-21.0,-20.12876712328767
-17.0,-20.120218579234972
-20.0,-20.11989100817439
-18.0,-20.11413043478261
-20.0,-20.11382113821138
-21.0,-20.116216216216216
-20.0,-20.11590296495957
-20.0,-20.115591397849464
-21.0,-20.117962466487935
-19.0,-20.114973262032084
-21.0,-20.117333333333335
-21.0,-20.11968085106383
-18.0,-20.114058355437667
-21.0,-20.116402116402117
-21.0,-20.11873350923483
-21.0,-20.121052631578948
-20.0,-20.120734908136484
-21.0,-20.123036649214658
-21.0,-20.12532637075718
-21.0,-20.127604166666668
-18.0,-20.12207792207792
-21.0,-20.124352331606218
-21.0,-20.126614987080103
-18.0,-20.121134020618555
-21.0,-20.123393316195372
-19.0,-20.120512820512822
-19.0,-20.11764705882353
-21.0,-20.119897959183675
-20.0,-20.119592875318066
-18.0,-20.114213197969544
-20.0,-20.11392405063291
-19.0,-20.11111111111111
-19.0,-20.10831234256927
-21.0,-20.110552763819097
-19.0,-20.107769423558896
-21.0,-20.11
-21.0,-20.112219451371573
-21.0,-20.114427860696516
-19.0,-20.11166253101737
-20.0,-20.111386138613863
-20.0,-20.11111111111111
-20.0,-20.110837438423644
-20.0,-20.110565110565112
-19.0,-20.107843137254903
-18.0,-20.102689486552567
-20.0,-20.102439024390243
-19.0,-20.099756690997566
-21.0,-20.101941747572816
-19.0,-20.099273607748184
-21.0,-20.10144927536232
-21.0,-20.103614457831327
-19.0,-20.10096153846154
-21.0,-20.103117505995204
-20.0,-20.10287081339713
-20.0,-20.102625298329354
-20.0,-20.10238095238095
-21.0,-20.104513064133016
-19.0,-20.101895734597157
-20.0,-20.1016548463357
-19.0,-20.099056603773583
-21.0,-20.101176470588236
-21.0,-20.103286384976524
-21.0,-20.105386416861826
-21.0,-20.10747663551402
-20.0,-20.107226107226108
-20.0,-20.106976744186046
-19.0,-20.104408352668212
-19.0,-20.10185185185185
-19.0,-20.099307159353348
-21.0,-20.101382488479263
-20.0,-20.101149425287357
-21.0,-20.103211009174313
-21.0,-20.105263157894736
-19.0,-20.102739726027398
-20.0,-20.10250569476082
-20.0,-20.102272727272727
-21.0,-20.104308390022677
-20.0,-20.104072398190045
-20.0,-20.103837471783297
-20.0,-20.103603603603602
-21.0,-20.10561797752809
-20.0,-20.105381165919283
-20.0,-20.105145413870247
-18.0,-20.100446428571427
-21.0,-20.102449888641427
-19.0,-20.1
-20.0,-20.09977827050998
-20.0,-20.099557522123895
-20.0,-20.09933774834437
-18.0,-20.094713656387665
-19.0,-20.092307692307692
-20.0,-20.092105263157894
-20.0,-20.091903719912473
-21.0,-20.093886462882097
-21.0,-20.095860566448803
-21.0,-20.097826086956523
-21.0,-20.099783080260302
-20.0,-20.0995670995671
-20.0,-20.099352051835854
-20.0,-20.099137931034484
-21.0,-20.101075268817205
-21.0,-20.103004291845494
-21.0,-20.10492505353319
-20.0,-20.104700854700855
-21.0,-20.106609808102345
-18.0,-20.102127659574467
-21.0,-20.10403397027601
-21.0,-20.10593220338983
-20.0,-20.10570824524313
-20.0,-20.10548523206751
-20.0,-20.105263157894736
-20.0,-20.105042016806724
-18.0,-20.10062893081761
-19.0,-20.098326359832637
-19.0,-20.096033402922757
-20.0,-20.095833333333335
-20.0,-20.095634095634097
-20.0,-20.095435684647303
-19.0,-20.093167701863354
-21.0,-20.09504132231405
-21.0,-20.096907216494845
-21.0,-20.098765432098766
-21.0,-20.100616016427104
-21.0,-20.102459016393443
-20.0,-20.102249488752555
-21.0,-20.10408163265306
-20.0,-20.10386965376782
-20.0,-20.103658536585368
-20.0,-20.103448275862068
-21.0,-20.105263157894736
-21.0,-20.107070707070708
-20.0,-20.106854838709676
-21.0,-20.10865191146881
-21.0,-20.110441767068274
-20.0,-20.110220440881765
-20.0,-20.11
-20.0,-20.109780439121757
-18.0,-20.105577689243027
-19.0,-20.10337972166998
-20.0,-20.103174603174605
-21.0,-20.104950495049504
-20.0,-20.104743083003953
-21.0,-20.106508875739646
-19.0,-20.10433070866142
-20.0,-20.104125736738702
-20.0,-20.103921568627452
-21.0,-20.105675146771038
-20.0,-20.10546875
-21.0,-20.107212475633528
-19.0,-20.105058365758754
-20.0,-20.10485436893204
-20.0,-20.1046511627907
-21.0,-20.106382978723403
-21.0,-20.10810810810811
-19.0,-20.10597302504817
-20.0,-20.10576923076923
-19.0,-20.103646833013435
-21.0,-20.10536398467433
-19.0,-20.10325047801147
-18.0,-20.099236641221374
-20.0,-20.099047619047617
-20.0,-20.098859315589355
-21.0,-20.10056925996205
-19.0,-20.098484848484848
-20.0,-20.09829867674858
-21.0,-20.1
-19.0,-20.097928436911488
-21.0,-20.099624060150376
-19.0,-20.097560975609756
-21.0,-20.09925093632959
-20.0,-20.09906542056075
-21.0,-20.100746268656717
-20.0,-20.100558659217878
-19.0,-20.098513011152416
-21.0,-20.100185528756956
-20.0,-20.1
-20.0,-20.099815157116453
-21.0,-20.10147601476015
-20.0,-20.101289134438307
-21.0,-20.102941176470587
-20.0,-20.102752293577982
-21.0,-20.104395604395606
-20.0,-20.10420475319927
-21.0,-20.105839416058394
-21.0,-20.107468123861565
-21.0,-20.10909090909091
-21.0,-20.11070780399274
-19.0,-20.108695652173914
-21.0,-20.11030741410488
-20.0,-20.1101083032491
-17.0,-20.104504504504504
-19.0,-20.10251798561151
-21.0,-20.104129263913823
-21.0,-20.10573476702509
-18.0,-20.101967799642217
-19.0,-20.1
-20.0,-20.099821746880572
-20.0,-20.09964412811388
-20.0,-20.099467140319717
-21.0,-20.101063829787233
-20.0,-20.100884955752214
-19.0,-20.098939929328623
-20.0,-20.098765432098766
-20.0,-20.098591549295776
-19.0,-20.096660808435853
-17.0,-20.09122807017544
-21.0,-20.092819614711033
-20.0,-20.092657342657343
-21.0,-20.094240837696336
-21.0,-20.09581881533101
-20.0,-20.095652173913045
-20.0,-20.09548611111111
-21.0,-20.097053726169843
-21.0,-20.098615916955016
-20.0,-20.098445595854923
-20.0,-20.098275862068967
-21.0,-20.099827882960412
-21.0,-20.101374570446737
-19.0,-20.099485420240136
-20.0,-20.09931506849315
-20.0,-20.0991452991453
-21.0,-20.100682593856654
-20.0,-20.100511073253834
-20.0,-20.10034013605442
-19.0,-20.098471986417657
-21.0,-20.1
-21.0,-20.101522842639593
-19.0,-20.09966216216216
-21.0,-20.101180438448566
-21.0,-20.102693602693602
-20.0,-20.10252100840336
-20.0,-20.10234899328859
-19.0,-20.100502512562816
-21.0,-20.10200668896321
-19.0,-20.10016694490818
-21.0,-20.101666666666667
-21.0,-20.10316139767055
-20.0,-20.102990033222593
-21.0,-20.104477611940297
-21.0,-20.105960264900663
-20.0,-20.105785123966943
-21.0,-20.107260726072607
-21.0,-20.108731466227347
-20.0,-20.10855263157895
-21.0,-20.110016420361248
-20.0,-20.10983606557377
-20.0,-20.109656301145662
-21.0,-20.11111111111111
-20.0,-20.110929853181077
-20.0,-20.110749185667753
-21.0,-20.11219512195122
-20.0,-20.11201298701299
-21.0,-20.113452188006484
-18.0,-20.110032362459545
-21.0,-20.111470113085623
-20.0,-20.111290322580643
-21.0,-20.112721417069242
-21.0,-20.114147909967844
-21.0,-20.115569823434992
-21.0,-20.11698717948718
-21.0,-20.1184
-20.0,-20.118210862619808
-20.0,-20.118022328548644
-20.0,-20.11783439490446
-19.0,-20.116057233704293
-20.0,-20.115873015873017
-20.0,-20.11568938193344
-21.0,-20.117088607594937
-21.0,-20.118483412322274
-20.0,-20.118296529968454
-20.0,-20.118110236220474
-21.0,-20.11949685534591
-18.0,-20.116169544740973
-20.0,-20.115987460815045
-20.0,-20.115805946791863
-21.0,-20.1171875
-21.0,-20.118564742589705
-20.0,-20.118380062305295
-21.0,-20.119751166407465
-21.0,-20.12111801242236
-20.0,-20.12093023255814
-21.0,-20.122291021671828
-20.0,-20.122102009273572
-21.0,-20.123456790123456
-21.0,-20.124807395993837
-21.0,-20.126153846153848
-21.0,-20.127496159754223
-20.0,-20.12730061349693
-19.0,-20.125574272588054
-21.0,-20.12691131498471
-20.0,-20.126717557251908
-20.0,-20.1265243902439
-21.0,-20.12785388127854
-21.0,-20.12917933130699
-21.0,-20.13050075872534
-21.0,-20.131818181818183
-20.0,-20.13161875945537
-21.0,-20.132930513595166
-19.0,-20.131221719457013
-19.0,-20.129518072289155
-21.0,-20.130827067669173
-19.0,-20.12912912912913
-20.0,-20.128935532233882
-18.0,-20.12574850299401
-20.0,-20.12556053811659
-20.0,-20.12537313432836
-19.0,-20.12369597615499
-20.0,-20.123511904761905
-21.0,-20.12481426448737
-21.0,-20.126112759643917
-21.0,-20.127407407407407
-19.0,-20.125739644970412
-20.0,-20.125553914327917
-19.0,-20.123893805309734
-20.0,-20.123711340206185
-21.0,-20.125
-21.0,-20.126284875183554
-20.0,-20.126099706744867
-20.0,-20.125915080527086
-20.0,-20.125730994152047
-19.0,-20.124087591240876
-21.0,-20.12536443148688
-20.0,-20.12518195050946
-19.0,-20.123546511627907
-19.0,-20.121915820029027
-20.0,-20.121739130434783
-20.0,-20.121562952243124
-19.0,-20.11994219653179
-20.0,-20.11976911976912
-21.0,-20.121037463976947
-20.0,-20.12086330935252
-21.0,-20.12212643678161
-20.0,-20.121951219512194
-21.0,-20.12320916905444
-18.0,-20.120171673819744
-16.0,-20.114285714285714
-20.0,-20.114122681883025
-17.0,-20.10968660968661
-20.0,-20.109530583214795
-21.0,-20.110795454545453
-20.0,-20.11063829787234
-19.0,-20.109065155807365
-20.0,-20.10891089108911
-20.0,-20.108757062146893
-20.0,-20.108603667136812
-21.0,-20.109859154929577
-19.0,-20.10829817158931
-20.0,-20.10814606741573
-20.0,-20.107994389901823
-20.0,-20.107843137254903
-20.0,-20.107692307692307
-21.0,-20.108938547486034
-21.0,-20.11018131101813
-21.0,-20.11142061281337
-18.0,-20.108484005563284
-21.0,-20.10972222222222
-20.0,-20.109570041608876
-21.0,-20.110803324099724
-19.0,-20.10926694329184
-21.0,-20.11049723756906
