Rewards,Mean Reward,Epsilon
2.0,2.0,0.9999757000000008
0.0,1.0,0.999969400000001
0.0,0.6666666666666666,0.9999622000000012
2.0,1.0,0.9999271000000024
0.0,0.8,0.9999199000000026
0.0,0.6666666666666666,0.9999127000000029
0.0,0.5714285714285714,0.9999055000000031
0.0,0.5,0.9998992000000033
1.0,0.5555555555555556,0.9998848000000038
0.0,0.5,0.999878500000004
0.0,0.45454545454545453,0.9998722000000042
1.0,0.5,0.9998569000000047
1.0,0.5384615384615384,0.9998353000000054
0.0,0.5,0.9998290000000056
0.0,0.4666666666666667,0.9998218000000059
0.0,0.4375,0.9998146000000061
0.0,0.4117647058823529,0.9998083000000063
0.0,0.3888888888888889,0.9998020000000065
1.0,0.42105263157894735,0.999785800000007
1.0,0.45,0.9997696000000076
0.0,0.42857142857142855,0.9997633000000078
1.0,0.45454545454545453,0.9997480000000083
0.0,0.43478260869565216,0.9997417000000085
0.0,0.4166666666666667,0.9997345000000087
0.0,0.4,0.999727300000009
0.0,0.38461538461538464,0.9997210000000092
0.0,0.37037037037037035,0.9997138000000094
0.0,0.35714285714285715,0.9997075000000096
0.0,0.3448275862068966,0.9997012000000098
0.0,0.3333333333333333,0.99969490000001
0.0,0.3225806451612903,0.9996877000000103
0.0,0.3125,0.9996805000000105
1.0,0.3333333333333333,0.9996598000000112
0.0,0.3235294117647059,0.9996526000000114
0.0,0.3142857142857143,0.9996454000000117
0.0,0.3055555555555556,0.9996382000000119
1.0,0.32432432432432434,0.9996229000000124
0.0,0.3157894736842105,0.9996157000000127
0.0,0.3076923076923077,0.9996094000000129
0.0,0.3,0.9996031000000131
0.0,0.2926829268292683,0.9995950000000133
0.0,0.2857142857142857,0.9995887000000135
0.0,0.27906976744186046,0.9995824000000137
0.0,0.2727272727272727,0.999576100000014
0.0,0.26666666666666666,0.9995698000000142
0.0,0.2608695652173913,0.9995626000000144
0.0,0.2553191489361702,0.9995554000000146
1.0,0.2708333333333333,0.9995401000000151
1.0,0.2857142857142857,0.9995248000000156
0.0,0.28,0.9995185000000159
0.0,0.27450980392156865,0.9995113000000161
0.0,0.2692307692307692,0.9995041000000163
0.0,0.2641509433962264,0.9994969000000166
0.0,0.25925925925925924,0.9994897000000168
1.0,0.2727272727272727,0.9994681000000175
0.0,0.26785714285714285,0.9994618000000177
0.0,0.2631578947368421,0.9994555000000179
0.0,0.25862068965517243,0.9994492000000181
0.0,0.2542372881355932,0.9994429000000183
0.0,0.25,0.9994357000000186
0.0,0.2459016393442623,0.9994303000000188
0.0,0.24193548387096775,0.999423100000019
2.0,0.2698412698412698,0.9993943000000199
0.0,0.265625,0.9993871000000202
0.0,0.26153846153846155,0.9993799000000204
