Rewards,Mean Reward,Epsilon
0.0,0.0,0.9990596514395278
3.0,1.5,0.9972402930157055
1.0,1.3333333333333333,0.9961073515089216
2.0,1.5,0.9946442880535742
2.0,1.6,0.99328074075612
6.0,2.3333333333333335,0.9908699950792715
2.0,2.2857142857142856,0.9894923380542391
0.0,2.0,0.9885039600279095
1.0,1.8888888888888888,0.9872650680191095
0.0,1.7,0.9864142491744505
1.0,1.6363636363636365,0.9853131646678079
1.0,1.5833333333333333,0.9841554836177583
2.0,1.6153846153846154,0.9827488437086761
0.0,1.5,0.9818635220828567
1.0,1.4666666666666666,0.9805946998406202
2.0,1.5,0.97928917900423
0.0,1.411764705882353,0.9784262071387162
0.0,1.3333333333333333,0.9774108136127926
1.0,1.3157894736842106,0.9763199871744803
1.0,1.3,0.975077578931484
1.0,1.2857142857142858,0.9738749390042937
4.0,1.4090909090909092,0.9719119791727393
2.0,1.434782608695652,0.9705041914634367
0.0,1.375,0.9697250974986176
0.0,1.32,0.968548168224673
2.0,1.3461538461538463,0.9671832418452818
0.0,1.2962962962962963,0.9661040681954332
0.0,1.25,0.9651962441152449
2.0,1.2758620689655173,0.9637417621378841
0.0,1.2333333333333334,0.9629304931181252
4.0,1.3225806451612903,0.9608771436072894
3.0,1.375,0.9590723926069432
0.0,1.3333333333333333,0.9580962649929728
0.0,1.2941176470588236,0.9572523581695135
3.0,1.3428571428571427,0.955529399438618
2.0,1.3611111111111112,0.9540337492387482
2.0,1.3783783783783783,0.952559141162099
0.0,1.3421052631578947,0.9516456808724094
0.0,1.3076923076923077,0.950658659664343
2.0,1.325,0.9494124122326523
1.0,1.3170731707317074,0.9484648948881703
1.0,1.3095238095238095,0.9473885000398119
2.0,1.3255813953488371,0.9460169802347568
0.0,1.2954545454545454,0.9452579575527944
0.0,1.2666666666666666,0.9444440887049628
2.0,1.2826086956521738,0.9430030802054491
0.0,1.2553191489361701,0.9421543078668027
0.0,1.2291666666666667,0.9413063160396172
3.0,1.2653061224489797,0.9395574959443359
0.0,1.24,0.9386016532728962
2.0,1.2549019607843137,0.9373348572816541
1.0,1.25,0.9362713657915245
2.0,1.2641509433962264,0.9346052685142047
4.0,1.3148148148148149,0.932631853190028
0.0,1.290909090909091,0.9317014432894899
2.0,1.3035714285714286,0.9303349162760396
4.0,1.3508771929824561,0.9285342364031692
1.0,1.3448275862068966,0.9274446492025562
2.0,1.3559322033898304,0.9259757789769727
1.0,1.35,0.9244911963899163
1.0,1.3442622950819672,0.9234787333351064
0.0,1.3225806451612903,0.9227562393845516
2.0,1.3333333333333333,0.9212769325151557
1.0,1.328125,0.920034028149546
1.0,1.323076923076923,0.9189905939857113
2.0,1.3333333333333333,0.9177508425912219
0.0,1.3134328358208955,0.9169073533012613
3.0,1.338235294117647,0.9155450897068562
3.0,1.3623188405797102,0.9138809239938934
0.0,1.3428571428571427,0.9128089102220056
1.0,1.3380281690140845,0.9114172141272491
1.0,1.3333333333333333,0.9103125418201071
1.0,1.3287671232876712,0.909227022820317
1.0,1.3243243243243243,0.9081783537698093
2.0,1.3333333333333333,0.9069889918262283
2.0,1.3421052631578947,0.9057657912200482
1.0,1.3376623376623376,0.904721204014067
2.0,1.3461538461538463,0.9033951170219313
0.0,1.3291139240506329,0.9026886835393833
0.0,1.3125,0.9019122591746943
0.0,1.2962962962962963,0.9009603080809059
2.0,1.3048780487804879,0.8996574511768699
1.0,1.3012048192771084,0.8984092240472046
1.0,1.2976190476190477,0.8974610541891191
1.0,1.2941176470588236,0.8964437894938523
2.0,1.302325581395349,0.8952001225252961
3.0,1.3218390804597702,0.8936261792786373
0.0,1.3068181818181819,0.8928228127989457
2.0,1.3146067415730338,0.8914971298977343
1.0,1.3111111111111111,0.8903823271974013
2.0,1.3186813186813187,0.8890082089596995
3.0,1.3369565217391304,0.887584203500649
4.0,1.3655913978494623,0.8856083648286869
2.0,1.372340425531915,0.8843973610183912
1.0,1.368421052631579,0.8833261725648245
2.0,1.375,0.8819631942485869
1.0,1.3711340206185567,0.8809638966479215
3.0,1.3877551020408163,0.8793468050645991
2.0,1.393939393939394,0.8779729495539933
0.0,1.38,0.8770639800664044
3.0,1.396039603960396,0.8755055422312943
2.0,1.4019607843137254,0.8743770199041463
4.0,1.4271844660194175,0.8725506080392664
0.0,1.4134615384615385,0.8717836576714658
1.0,1.4095238095238096,0.8706600449908571
1.0,1.4056603773584906,0.869588888304595
1.0,1.4018691588785046,0.868586964667598
2.0,1.4074074074074074,0.8673997741443374
0.0,1.3944954128440368,0.8666543903600575
2.0,1.4,0.8654699035477882
0.0,1.3873873873873874,0.8647600070270888
0.0,1.375,0.863949426561219
2.0,1.3805309734513274,0.8624822313889756
2.0,1.3859649122807018,0.861236279918036
1.0,1.382608695652174,0.8603450419009216
0.0,1.3706896551724137,0.8594883269570812
1.0,1.3675213675213675,0.8583977011923806
2.0,1.3728813559322033,0.857023855823552
1.0,1.3697478991596639,0.8560869138904538
3.0,1.3833333333333333,0.8546500804295659
2.0,1.3884297520661157,0.853365708525905
1.0,1.3852459016393444,0.8522996828209909
3.0,1.3983739837398375,0.8509192114557435
0.0,1.3870967741935485,0.850138514382085
0.0,1.376,0.8494580798165906
3.0,1.3888888888888888,0.8479663981891394
3.0,1.4015748031496063,0.8465931141092835
0.0,1.390625,0.8457669341540002
2.0,1.3953488372093024,0.8445621941043736
1.0,1.3923076923076922,0.8435733129188254
1.0,1.3893129770992367,0.8425527149123427
1.0,1.3863636363636365,0.8415662436555785
2.0,1.3909774436090225,0.8400395507069668
0.0,1.3805970149253732,0.8390069515471597
1.0,1.3777777777777778,0.8378775014538327
2.0,1.3823529411764706,0.8367496089266667
2.0,1.3868613138686132,0.8355906475393199
3.0,1.3985507246376812,0.8341401874791233
1.0,1.39568345323741,0.8333101878596615
0.0,1.3857142857142857,0.8323348009834021
4.0,1.4042553191489362,0.8307766145032098
2.0,1.408450704225352,0.8296261287488208
2.0,1.4125874125874125,0.828299430087932
2.0,1.4166666666666667,0.827087889825161
1.0,1.4137931034482758,0.8259265196510229
0.0,1.404109589041096,0.8252337207903326
1.0,1.401360544217687,0.8240911003593148
0.0,1.3918918918918919,0.823383811443765
1.0,1.389261744966443,0.8222759064142675
0.0,1.38,0.821586245731351
4.0,1.3973509933774835,0.8198246944076903
2.0,1.4013157894736843,0.818577940605222
4.0,1.4183006535947713,0.8170302011931002
3.0,1.4285714285714286,0.8156445744878513
1.0,1.4258064516129032,0.8146109085694387
0.0,1.4166666666666667,0.8136738206879104
2.0,1.4203821656050954,0.8123257214018014
2.0,1.4240506329113924,0.8110748352222943
2.0,1.4276729559748427,0.8098891124838377
1.0,1.425,0.8088787012210215
1.0,1.4223602484472049,0.8076962702141508
0.0,1.4135802469135803,0.806956183615346
2.0,1.4171779141104295,0.8056980604884626
4.0,1.4329268292682926,0.8041439174380538
0.0,1.4242424242424243,0.8035011829828957
2.0,1.427710843373494,0.8022329386217611
0.0,1.4191616766467066,0.801482355338305
3.0,1.4285714285714286,0.8000769523408525
2.0,1.4319526627218935,0.7991102563953021
2.0,1.4352941176470588,0.797724673673381
7.0,1.4678362573099415,0.7958293387186015
1.0,1.4651162790697674,0.7949763956507034
3.0,1.4739884393063585,0.7935672213482134
3.0,1.4827586206896552,0.7920525144919983
3.0,1.4914285714285713,0.7905715958010552
1.0,1.4886363636363635,0.7894935503748128
1.0,1.4858757062146892,0.7884938586997042
2.0,1.4887640449438202,0.7873573290282401
2.0,1.4916201117318435,0.78631443239122
5.0,1.511111111111111,0.7844469044867717
3.0,1.5193370165745856,0.7830263547652117
0.0,1.510989010989011,0.7823856817475479
1.0,1.5081967213114753,0.7814409093821043
4.0,1.5217391304347827,0.7799347479733854
0.0,1.5135135135135136,0.7790537347521955
0.0,1.5053763440860215,0.7783405594864168
3.0,1.5133689839572193,0.7769162185345929
3.0,1.5212765957446808,0.7756607799141709
1.0,1.5185185185185186,0.7748602038677271
2.0,1.5210526315789474,0.77393983595759
1.0,1.5183246073298429,0.7730657728025208
3.0,1.5260416666666667,0.771967099001265
2.0,1.528497409326425,0.7704946869224281
1.0,1.5257731958762886,0.7694297407577215
3.0,1.5333333333333334,0.7682615417942418
2.0,1.5357142857142858,0.7670951638004193
0.0,1.5279187817258884,0.766438009246687
0.0,1.52020202020202,0.7657814327345863
4.0,1.5326633165829147,0.7644402335970116
4.0,1.545,0.7628636920263183
3.0,1.5522388059701493,0.7614387621080877
3.0,1.5594059405940595,0.7601349775537355
2.0,1.561576354679803,0.7591142957171607
0.0,1.553921568627451,0.7584346232623698
6.0,1.575609756097561,0.7566497720151508
3.0,1.5825242718446602,0.755369115905769
1.0,1.5797101449275361,0.7544725126235748
2.0,1.5817307692307692,0.753444970553183
2.0,1.5837320574162679,0.7524481633757525
2.0,1.5857142857142856,0.7514088250885863
1.0,1.5829383886255923,0.7504293936286014
1.0,1.580188679245283,0.7495242225025827
2.0,1.5821596244131455,0.7484161880039313
3.0,1.588785046728972,0.7472661991573099
2.0,1.5906976744186045,0.7461325483641476
6.0,1.6111111111111112,0.7441891184937653
2.0,1.6129032258064515,0.7431470366421392
